filepath,source,label,emotion,intensity,screaming,split
Screaming\NotScreaming\DQ-uU0ueEBA_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\VruWVPsPYNQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\Nv_xncrZfCg_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\erM-xCseE3Q_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\7Vb7IKhVKu4_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\4CMm1sNVmDM_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-04-01-02-01-02.wav,RAVDESS,neutral,sad,normal,,train
Screaming\NotScreaming\7CF182nt-bE_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\rcKeFoxK7DM_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\r7q_uqYTZcc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\LntRa22QbrE_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\CXFCW_AHFCk_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\-7wUQP6G5EQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\3ijkT9Ci4vI_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-04-01-01-01-20.wav,RAVDESS,neutral,sad,normal,,train
Screaming\NotScreaming\mjYpSGVocWM_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\2KemIPeXeyQ_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-07-01-01-02-10.wav,RAVDESS,neutral,disgust,normal,,train
Screaming\NotScreaming\u3UB7rhTmac_out.wav,SCREAMING_DATASET,neutral,,,False,train
Emotions\64991b6eef1fe70609d48edc-surprised.wav,EMOTIONS_DATASET,neutral,surprised,,,train
Screaming\NotScreaming\6R7-SJPID_I_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-04-02-01-01-12.wav,RAVDESS,neutral,sad,strong,,train
Screaming\NotScreaming\IusuWEAoIoY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\ViBUUQTLzcs_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\fZEUTBsfeOM_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-02-02-01-01-23.wav,RAVDESS,neutral,calm,strong,,train
Screaming\Screaming\4yBWQ0Z5c1I_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\F0iagDD7iQI_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\S1vywaIbQGY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\Sw5kOYVwjFQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\a2KbrnPW7aA_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\rYIwPq14ewU_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\088pGlFlgb4_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\un7rlxyDgyU_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\BqQxzzVkToc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\62L5kn1qFeY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\O5mYOyhTLDo_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-04-01-01-02-08.wav,RAVDESS,neutral,sad,normal,,train
Screaming\NotScreaming\W8Xv3Q2kGRA_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-07-01-02-02-04.wav,RAVDESS,neutral,disgust,normal,,train
Screaming\NotScreaming\AWjbtXIIE54_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\LGWFkv9jxDk_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-02-01-01-02-06.wav,RAVDESS,neutral,calm,normal,,train
Screaming\NotScreaming\UHBHCsrqYMw_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-05-02-01-01-02.wav,RAVDESS,aggressive,angry,strong,,train
Screaming\Screaming\fo5D5zd1W-o_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-03-01-02-01-17.wav,RAVDESS,neutral,happy,normal,,train
Screaming\NotScreaming\TDIiZpixlJY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\RAdHUi4vqb8_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-04-01-02-01-24.wav,RAVDESS,neutral,sad,normal,,train
Screaming\NotScreaming\sMNuJy4f4A0_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\BZXS6ZhiJ3Y_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\LFfJ0bc8V1M_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-07-02-01-01-17.wav,RAVDESS,neutral,disgust,strong,,train
Screaming\Screaming\oe4zYEd1qJA_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\Screaming\2pcn-rAaD3E_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\NlUf1ppoSG4_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-05-01-01-01-05.wav,RAVDESS,aggressive,angry,normal,,train
Screaming\Screaming\0l1acpkziXE_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-03-02-01-02-09.wav,RAVDESS,neutral,happy,strong,,train
Screaming\NotScreaming\1CouJesdH7M_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-07-02-01-02-15.wav,RAVDESS,neutral,disgust,strong,,train
Screaming\NotScreaming\eezaOfrLOkM_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-07-02-02-02-22.wav,RAVDESS,neutral,disgust,strong,,train
Screaming\NotScreaming\JzJCn-puzS4_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-02-01-01-02-10.wav,RAVDESS,neutral,calm,normal,,train
RAVDESS\03-01-07-01-01-01-17.wav,RAVDESS,neutral,disgust,normal,,train
RAVDESS\03-01-08-01-02-01-19.wav,RAVDESS,neutral,surprised,normal,,train
Screaming\NotScreaming\Pdd2UAQu28g_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\Egn3JAfIYNY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\C1R7CYlMOIw_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\UrEXSRyBCzk_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\dXQdnWlFkio_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-03-02-02-01-20.wav,RAVDESS,neutral,happy,strong,,train
RAVDESS\03-01-06-02-02-02-02.wav,RAVDESS,aggressive,fearful,strong,,train
Screaming\NotScreaming\sJXft-YIVG0_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\bVdI6laTOXI_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-02-01-02-02-22.wav,RAVDESS,neutral,calm,normal,,train
Screaming\NotScreaming\FdZQAkC-tjQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-05-01-02-02-02.wav,RAVDESS,aggressive,angry,normal,,train
Screaming\Screaming\fThwUtp9sWU_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-06-02-01-02-18.wav,RAVDESS,aggressive,fearful,strong,,train
RAVDESS\03-01-02-01-02-02-02.wav,RAVDESS,neutral,calm,normal,,train
Screaming\Screaming\wcvUmhtQ6gY_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\nr9oLIsbDyQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\G17hV80nbAg_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-07-02-02-02-14.wav,RAVDESS,neutral,disgust,strong,,train
RAVDESS\03-01-05-01-02-01-03.wav,RAVDESS,aggressive,angry,normal,,train
Screaming\NotScreaming\D0jb5qpJFag_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\JFGP2zm9Ipg_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\AOHOietFz0k_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\cYdq2fjRhcg_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\2ZfwEg4JaiU_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\B-EO_CbvXnA_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\8qsjlzvgaZM_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\LwlGzB1oSUA_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-01-01-02-01-10.wav,RAVDESS,neutral,neutral,normal,,train
Screaming\NotScreaming\8wzXl3ssAaU_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\0-fd-lvizrY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\oJVrr2N0EHI_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-08-02-01-02-02.wav,RAVDESS,neutral,surprised,strong,,train
Screaming\NotScreaming\Gh8pcu-QU78_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\_XPPISqmXSE_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\eJbSPpCjXwc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\D5ebkJwpPrg_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\YGwFLhYPtMc_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\Screaming\8ishaG9pyMA_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-05-02-02-01-04.wav,RAVDESS,aggressive,angry,strong,,train
Screaming\NotScreaming\256NgMW4tQw_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-02-02-02-01-08.wav,RAVDESS,neutral,calm,strong,,train
Screaming\NotScreaming\bcTRI8TafQE_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\qvQ32kGdov0_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\bdxwVxFw82E_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\Et1NTdKxOm4_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\1uNaFYVRGjg_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\bQFxMfvimuY_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\Z0wT7ySAc6U_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-01-01-02-01-19.wav,RAVDESS,neutral,neutral,normal,,train
Screaming\Screaming\_BmU3uMvy6M_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\Screaming\QRXgmXxVW44_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-03-01-02-02-22.wav,RAVDESS,neutral,happy,normal,,train
Screaming\NotScreaming\55ZDN8PgkHA_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\ZmhwOS11ciM_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\JXS5eW7g4HY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\ARUQ45wCONM_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-02-02-01-01-13.wav,RAVDESS,neutral,calm,strong,,train
RAVDESS\03-01-08-02-01-01-11.wav,RAVDESS,neutral,surprised,strong,,train
RAVDESS\03-01-07-01-01-01-08.wav,RAVDESS,neutral,disgust,normal,,train
Screaming\NotScreaming\UdkBgE8tFRI_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\e1CyYubSNzY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\QDRXDpVbjck_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\JNEw9YYeRmo_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-04-01-01-01-16.wav,RAVDESS,neutral,sad,normal,,train
RAVDESS\03-01-05-02-02-01-22.wav,RAVDESS,aggressive,angry,strong,,train
Screaming\NotScreaming\SP7hOd7odrs_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\2W6YgQeEr8U_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\BI4fjQBZliY_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-08-01-02-02-01.wav,RAVDESS,neutral,surprised,normal,,train
Screaming\NotScreaming\OyRtTtTSXuM_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\yMdOxfnxkB0_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\t6XtW3SHQNE_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\Y7gHO40N114_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-05-02-01-01-09.wav,RAVDESS,aggressive,angry,strong,,train
Screaming\NotScreaming\DdSgYm2ZwAw_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\p-G09RmXPOo_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\L_KkjB0Wt_Q_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-03-01-02-01-08.wav,RAVDESS,neutral,happy,normal,,train
RAVDESS\03-01-05-02-02-02-04.wav,RAVDESS,aggressive,angry,strong,,train
RAVDESS\03-01-08-01-02-01-14.wav,RAVDESS,neutral,surprised,normal,,train
Screaming\NotScreaming\Fu8Ze7MgXb4_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\2iJrP2mUmRk_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\7H5m-slHS8g_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\0w1DJl3BCrY_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-01-01-02-01-18.wav,RAVDESS,neutral,neutral,normal,,train
Screaming\Screaming\yo-qYdY2aY8_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-02-02-01-01-03.wav,RAVDESS,neutral,calm,strong,,train
Screaming\NotScreaming\X2wvjff15Ro_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\4PuhZfPs8kc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\KqVPfLZaRpc_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-06-01-01-01-18.wav,RAVDESS,neutral,fearful,normal,,train
Screaming\NotScreaming\MrMXYO2fzJ4_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\97dfAgKJeL0_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\hNKTrKk4hZs_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-03-01-01-02-16.wav,RAVDESS,neutral,happy,normal,,train
Screaming\NotScreaming\BQ1JuiTKfAQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-07-02-02-02-23.wav,RAVDESS,neutral,disgust,strong,,train
RAVDESS\03-01-04-01-01-02-20.wav,RAVDESS,neutral,sad,normal,,train
RAVDESS\03-01-08-02-02-01-05.wav,RAVDESS,neutral,surprised,strong,,train
Screaming\Screaming\tucDT1-g9N8_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\1lF4g89LKmc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\1iG4kkFxrS8_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-07-01-01-01-19.wav,RAVDESS,neutral,disgust,normal,,train
Screaming\Screaming\7Gtx7ooeows_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\8AKl3rK3GKg_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-08-02-02-01-02.wav,RAVDESS,neutral,surprised,strong,,train
Screaming\NotScreaming\1KtITWt8BTI_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\21ZXw4B2-5M_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\ADKjrxUihKk_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\oJSaOFfZ7ow_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-05-02-01-01-18.wav,RAVDESS,aggressive,angry,strong,,train
Screaming\NotScreaming\JvJ7QKMhQew_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\CircEnRmONY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\pSt8NwXyDlg_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\NWxMLHYEJN0_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-01-01-02-02-03.wav,RAVDESS,neutral,neutral,normal,,train
RAVDESS\03-01-08-02-01-01-09.wav,RAVDESS,neutral,surprised,strong,,train
Screaming\Screaming\aGrrX4pFIMY_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\_miAGxDX5FM_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-07-01-01-02-22.wav,RAVDESS,neutral,disgust,normal,,train
Screaming\NotScreaming\SelikmBtyfQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\kJT6o3gRQgQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\NdqFBMCtvwo_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\OtTKt5--3jo_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\JRA_eCk4tKY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\It3LIamYGVw_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-05-01-02-01-14.wav,RAVDESS,aggressive,angry,normal,,train
Emotions\6499261299d64c4c5d32c8e2-euphoric.wav,EMOTIONS_DATASET,neutral,euphoric,,,train
RAVDESS\03-01-03-01-02-02-20.wav,RAVDESS,neutral,happy,normal,,train
Screaming\NotScreaming\gmIkYb8Wqgk_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-08-02-01-01-20.wav,RAVDESS,neutral,surprised,strong,,train
Screaming\NotScreaming\Ynxg0xnrLZ0_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-03-02-02-02-15.wav,RAVDESS,neutral,happy,strong,,train
RAVDESS\03-01-06-02-01-02-14.wav,RAVDESS,aggressive,fearful,strong,,train
RAVDESS\03-01-03-02-01-02-21.wav,RAVDESS,neutral,happy,strong,,train
RAVDESS\03-01-06-02-02-01-02.wav,RAVDESS,aggressive,fearful,strong,,train
Screaming\NotScreaming\9xATJGoL-nI_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-08-01-01-02-24.wav,RAVDESS,neutral,surprised,normal,,train
Screaming\NotScreaming\-ECK_BisOLM_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\RqY-5iN986o_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\B6zvUOhpdp0_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\8N-jlM8tYj8_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\WEGeGwGX820_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\YsxXIExMnEU_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\Screaming\_OAmHm2hHGk_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\0gcJJ_M3gP0_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\zUcJanqZoO8_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-08-02-02-02-13.wav,RAVDESS,neutral,surprised,strong,,train
RAVDESS\03-01-08-02-02-02-09.wav,RAVDESS,neutral,surprised,strong,,train
Screaming\Screaming\x2oD_eXLFdk_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\lxrDreCz5BE_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\NmbiUTUSZig_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\DBp853aSoHw_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\1ypKEH2kd7g_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\rhG_ie69Nwc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\s3BzHO0mT5s_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-06-01-01-01-17.wav,RAVDESS,neutral,fearful,normal,,train
Screaming\NotScreaming\fGPfAwuoYf8_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\VI18_KfuTD0_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\YCvOvWQjUuw_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\-Tea8DpWZQM_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-07-01-01-02-01.wav,RAVDESS,neutral,disgust,normal,,train
RAVDESS\03-01-02-02-01-01-21.wav,RAVDESS,neutral,calm,strong,,train
Screaming\NotScreaming\qWQzVtxx2Ts_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\BFyA47oNp94_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-04-02-01-01-20.wav,RAVDESS,neutral,sad,strong,,train
RAVDESS\03-01-04-01-01-02-13.wav,RAVDESS,neutral,sad,normal,,train
RAVDESS\03-01-04-02-01-01-10.wav,RAVDESS,neutral,sad,strong,,train
Screaming\Screaming\TsSr6RecQOk_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-01-01-02-01-24.wav,RAVDESS,neutral,neutral,normal,,train
Screaming\NotScreaming\HAlGo11Jza8_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\6KbBcOZL7FM_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-01-01-01-01-15.wav,RAVDESS,neutral,neutral,normal,,train
Screaming\NotScreaming\AK0aZ--9C6g_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-02-01-01-01-17.wav,RAVDESS,neutral,calm,normal,,train
Screaming\NotScreaming\b0NxLhmtQyE_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\OQtlwXlY_uY_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-04-01-02-01-10.wav,RAVDESS,neutral,sad,normal,,train
Screaming\Screaming\TmD5tGGmoQQ_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\i7_R921f1OA_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\o0-zzs1GDc4_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-06-01-01-02-02.wav,RAVDESS,neutral,fearful,normal,,train
Screaming\NotScreaming\3jjgLWf4i3I_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\h2CVFmfuMJQ_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-06-02-01-01-21.wav,RAVDESS,aggressive,fearful,strong,,train
Screaming\Screaming\7ZxN4Labbsg_out.wav,SCREAMING_DATASET,aggressive,,,True,train
RAVDESS\03-01-05-02-01-02-06.wav,RAVDESS,aggressive,angry,strong,,train
Screaming\Screaming\2WwYJFQiV6U_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\Screaming\fEgkNrEcwE4_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\Lz3H84N-Xkc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\CXrs-ULjE4E_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-04-02-01-01-04.wav,RAVDESS,neutral,sad,strong,,train
Screaming\NotScreaming\9udlcVVxlMY_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\5F7MMaPJqMc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\9npXuzkn0iE_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-02-01-01-02-22.wav,RAVDESS,neutral,calm,normal,,train
Screaming\NotScreaming\sYgg04NMHFU_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\zYsFbF9emtI_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\34fXnEXB6V0_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\jVYh6vc73oE_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\EcEDVL6vn_w_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\GJVUQpWsNaY_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\pHgb_TU8XLg_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\tuoBmxts5Xo_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\Screaming\NuUKMl--ODY_out.wav,SCREAMING_DATASET,aggressive,,,True,train
Screaming\NotScreaming\RfGSlaxcN0w_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-04-02-02-01-16.wav,RAVDESS,neutral,sad,strong,,train
RAVDESS\03-01-08-01-02-01-20.wav,RAVDESS,neutral,surprised,normal,,train
Screaming\NotScreaming\pP--79vW59k_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\Fsv_syCvzsc_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\f2c3zsrRs1Y_out.wav,SCREAMING_DATASET,neutral,,,False,train
Screaming\NotScreaming\PRsZxwbHTlY_out.wav,SCREAMING_DATASET,neutral,,,False,train
RAVDESS\03-01-06-02-01-01-06.wav,RAVDESS,aggressive,fearful,strong,,train
RAVDESS\03-01-01-01-02-02-17.wav,RAVDESS,neutral,neutral,normal,,train
